txn_id,investor_id,scheme_code,state,city_tier,investor_age,income_bracket,txn_type,amount_inr,txn_date
TXN-011792,INV-01793,124059,Uttar Pradesh,Tier 3,67,12-25L,SIP,3600,2023-02-15
TXN-011793,INV-01794,124182,West Bengal,Tier 1,51,25L+,SIP,26507,2023-02-16
TXN-011794,INV-01795,124305,Telangana,Tier 2,50,12-25L,SIP,24452,2023-02-17
TXN-011795,INV-01796,124428,Rajasthan,Tier 3,65,12-25L,SIP,13380,2023-02-20
TXN-011796,INV-01797,124551,Kerala,Tier 1,45,5-12L,SIP,46163,2023-02-21
TXN-011797,INV-01798,124674,Punjab,Tier 2,55,25L+,SIP,49127,2023-02-22
TXN-011798,INV-01799,124797,Haryana,Tier 3,62,25L+,Lumpsum,55172,2023-02-23
TXN-011799,INV-01800,124920,Maharashtra,Tier 1,58,5-12L,Lumpsum,291844,2023-02-24
TXN-011800,INV-01801,120123,Karnataka,Tier 2,33,25L+,SIP,20661,2023-02-27
TXN-011801,INV-01802,120246,Tamil Nadu,Tier 3,34,5-12L,SIP,32474,2023-02-28
TXN-011802,INV-01803,120369,Delhi,Tier 1,35,25L+,SIP,46319,2023-03-01
TXN-011803,INV-01804,120492,Gujarat,Tier 2,66,25L+,SIP,4988,2023-03-02
TXN-011804,INV-01805,120615,Uttar Pradesh,Tier 3,56,25L+,SIP,39316,2023-03-03
TXN-011805,INV-01806,120738,West Bengal,Tier 1,55,12-25L,SIP,29673,2023-03-06
TXN-011806,INV-01807,120861,Telangana,Tier 2,53,25L+,Lumpsum,486903,2023-03-07
TXN-011807,INV-01808,120984,Rajasthan,Tier 3,51,25L+,SIP,10228,2023-03-08
TXN-011808,INV-01809,121107,Kerala,Tier 1,66,5-12L,SIP,40375,2023-03-09
TXN-011809,INV-01810,121230,Punjab,Tier 2,54,12-25L,SIP,21584,2023-03-10
TXN-011810,INV-01811,121353,Haryana,Tier 3,51,25L+,SIP,31627,2023-03-13
TXN-011811,INV-01812,121476,Maharashtra,Tier 1,55,25L+,SIP,29241,2023-03-14
TXN-011812,INV-01813,121599,Karnataka,Tier 2,64,25L+,SIP,38884,2023-03-15
TXN-011813,INV-01814,121722,Tamil Nadu,Tier 3,56,12-25L,SIP,15500,2023-03-16
TXN-011814,INV-01815,121845,Delhi,Tier 1,36,25L+,SIP,1930,2023-03-17
TXN-011815,INV-01816,121968,Gujarat,Tier 2,48,5-12L,SIP,46903,2023-03-20
TXN-011816,INV-01817,122091,Uttar Pradesh,Tier 3,27,12-25L,SIP,13582,2023-03-21
TXN-011817,INV-01818,122214,West Bengal,Tier 1,25,25L+,SIP,25809,2023-03-22
TXN-011818,INV-01819,122337,Telangana,Tier 2,53,25L+,SIP,9834,2023-03-23
TXN-011819,INV-01820,122460,Rajasthan,Tier 3,39,12-25L,SIP,42726,2023-03-24
TXN-011820,INV-01821,122583,Kerala,Tier 1,64,12-25L,SIP,8549,2023-03-27
TXN-011821,INV-01822,122706,Punjab,Tier 2,62,25L+,SIP,39813,2023-03-28
TXN-011822,INV-01823,122829,Haryana,Tier 3,32,25L+,Lumpsum,367168,2023-03-29
TXN-011823,INV-01824,122952,Maharashtra,Tier 1,43,5-12L,SIP,12262,2023-03-30
TXN-011824,INV-01825,123075,Karnataka,Tier 2,33,12-25L,SIP,36165,2023-03-31
TXN-011825,INV-01826,123198,Tamil Nadu,Tier 3,35,5-12L,SIP,16659,2023-04-03
TXN-011826,INV-01827,123321,Delhi,Tier 1,44,5-12L,Redemption,39989,2023-04-04
TXN-011827,INV-01828,123444,Gujarat,Tier 2,54,12-25L,Lumpsum,264942,2023-04-05
TXN-011828,INV-01829,123567,Uttar Pradesh,Tier 3,33,25L+,SIP,27533,2023-04-06
TXN-011829,INV-01830,123690,West Bengal,Tier 1,63,25L+,Lumpsum,270325,2023-04-07
TXN-011830,INV-01831,123813,Telangana,Tier 2,65,12-25L,SIP,38084,2023-04-10
TXN-011831,INV-01832,123936,Rajasthan,Tier 3,57,5-12L,SIP,3308,2023-04-11
TXN-011832,INV-01833,124059,Kerala,Tier 1,53,5-12L,SIP,3380,2023-04-12
TXN-011833,INV-01834,124182,Punjab,Tier 2,23,5-12L,SIP,19097,2023-04-13
TXN-011834,INV-01835,124305,Haryana,Tier 3,51,12-25L,SIP,3981,2023-04-14
TXN-011835,INV-01836,124428,Maharashtra,Tier 1,51,25L+,SIP,4634,2023-04-17
TXN-011836,INV-01837,124551,Karnataka,Tier 2,37,5-12L,SIP,41250,2023-04-18
TXN-011837,INV-01838,124674,Tamil Nadu,Tier 3,47,5-12L,SIP,38511,2023-04-19
TXN-011838,INV-01839,124797,Delhi,Tier 1,26,5-12L,SIP,17475,2023-04-20
TXN-011839,INV-01840,124920,Gujarat,Tier 2,40,25L+,SIP,36189,2023-04-21
TXN-011840,INV-01841,120123,Uttar Pradesh,Tier 3,64,12-25L,Redemption,32257,2023-04-24
TXN-011841,INV-01842,120246,West Bengal,Tier 1,28,5-12L,SIP,2037,2023-04-25
TXN-011842,INV-01843,120369,Telangana,Tier 2,30,12-25L,SIP,5293,2023-04-26
TXN-011843,INV-01844,120492,Rajasthan,Tier 3,28,25L+,SIP,43698,2023-04-27
TXN-011844,INV-01845,120615,Kerala,Tier 1,25,12-25L,Redemption,21620,2023-04-28
TXN-011845,INV-01846,120738,Punjab,Tier 2,48,25L+,SIP,33728,2023-05-01
TXN-011846,INV-01847,120861,Haryana,Tier 3,41,5-12L,SIP,38550,2023-05-02
TXN-011847,INV-01848,120984,Maharashtra,Tier 1,22,5-12L,SIP,26695,2023-05-03
TXN-011848,INV-01849,121107,Karnataka,Tier 2,57,12-25L,SIP,3215,2023-05-04
TXN-011849,INV-01850,121230,Tamil Nadu,Tier 3,22,25L+,SIP,20862,2023-05-05
TXN-011850,INV-01851,121353,Delhi,Tier 1,44,12-25L,SIP,9406,2023-05-08
TXN-011851,INV-01852,121476,Gujarat,Tier 2,48,25L+,Redemption,40526,2023-05-09
TXN-011852,INV-01853,121599,Uttar Pradesh,Tier 3,42,5-12L,SIP,13614,2023-05-10
TXN-011853,INV-01854,121722,West Bengal,Tier 1,53,25L+,SIP,20831,2023-05-11
TXN-011854,INV-01855,121845,Telangana,Tier 2,27,5-12L,SIP,19495,2023-05-12
TXN-011855,INV-01856,121968,Rajasthan,Tier 3,23,12-25L,SIP,48879,2023-05-15
TXN-011856,INV-01857,122091,Kerala,Tier 1,63,5-12L,SIP,28259,2023-05-16
TXN-011857,INV-01858,122214,Punjab,Tier 2,31,5-12L,Lumpsum,306177,2023-05-17
TXN-011858,INV-01859,122337,Haryana,Tier 3,54,25L+,Lumpsum,144808,2023-05-18
TXN-011859,INV-01860,122460,Maharashtra,Tier 1,32,25L+,Lumpsum,200073,2023-05-19
TXN-011860,INV-01861,122583,Karnataka,Tier 2,48,25L+,SIP,22999,2023-05-22
TXN-011861,INV-01862,122706,Tamil Nadu,Tier 3,61,5-12L,Lumpsum,198678,2023-05-23
TXN-011862,INV-01863,122829,Delhi,Tier 1,35,12-25L,SIP,14889,2023-05-24
TXN-011863,INV-01864,122952,Gujarat,Tier 2,45,5-12L,Lumpsum,57680,2023-05-25
TXN-011864,INV-01865,123075,Uttar Pradesh,Tier 3,49,12-25L,Lumpsum,180295,2023-05-26
TXN-011865,INV-01866,123198,West Bengal,Tier 1,43,25L+,SIP,29244,2023-05-29
TXN-011866,INV-01867,123321,Telangana,Tier 2,43,5-12L,SIP,17552,2023-05-30
TXN-011867,INV-01868,123444,Rajasthan,Tier 3,64,12-25L,SIP,48192,2023-05-31
TXN-011868,INV-01869,123567,Kerala,Tier 1,24,25L+,SIP,5829,2023-06-01
TXN-011869,INV-01870,123690,Punjab,Tier 2,57,25L+,SIP,33249,2023-06-02
TXN-011870,INV-01871,123813,Haryana,Tier 3,44,12-25L,Redemption,21878,2023-06-05
TXN-011871,INV-01872,123936,Maharashtra,Tier 1,61,5-12L,Redemption,35217,2023-06-06
TXN-011872,INV-01873,124059,Karnataka,Tier 2,57,12-25L,Redemption,48077,2023-06-07
TXN-011873,INV-01874,124182,Tamil Nadu,Tier 3,64,12-25L,Redemption,22631,2023-06-08
TXN-011874,INV-01875,124305,Delhi,Tier 1,42,12-25L,SIP,40135,2023-06-09
TXN-011875,INV-01876,124428,Gujarat,Tier 2,55,12-25L,Lumpsum,330212,2023-06-12
TXN-011876,INV-01877,124551,Uttar Pradesh,Tier 3,28,12-25L,Redemption,4158,2023-06-13
TXN-011877,INV-01878,124674,West Bengal,Tier 1,41,12-25L,SIP,44445,2023-06-14
TXN-011878,INV-01879,124797,Telangana,Tier 2,28,12-25L,SIP,42884,2023-06-15
TXN-011879,INV-01880,124920,Rajasthan,Tier 3,47,5-12L,Lumpsum,86421,2023-06-16
TXN-011880,INV-01881,120123,Kerala,Tier 1,55,12-25L,Lumpsum,177157,2023-06-19
TXN-011881,INV-01882,120246,Punjab,Tier 2,51,12-25L,SIP,11730,2023-06-20
TXN-011882,INV-01883,120369,Haryana,Tier 3,45,12-25L,SIP,10174,2023-06-21
TXN-011883,INV-01884,120492,Maharashtra,Tier 1,35,25L+,SIP,3985,2023-06-22
TXN-011884,INV-01885,120615,Karnataka,Tier 2,44,5-12L,SIP,38859,2023-06-23
TXN-011885,INV-01886,120738,Tamil Nadu,Tier 3,46,5-12L,SIP,2732,2023-06-26
TXN-011886,INV-01887,120861,Delhi,Tier 1,65,25L+,SIP,24750,2023-06-27
TXN-011887,INV-01888,120984,Gujarat,Tier 2,52,25L+,SIP,12085,2023-06-28
TXN-011888,INV-01889,121107,Uttar Pradesh,Tier 3,67,5-12L,SIP,9812,2023-06-29
TXN-011889,INV-01890,121230,West Bengal,Tier 1,42,5-12L,Redemption,6563,2023-06-30
TXN-011890,INV-01891,121353,Telangana,Tier 2,67,5-12L,Lumpsum,66007,2023-07-03
TXN-011891,INV-01892,121476,Rajasthan,Tier 3,56,12-25L,SIP,3110,2023-07-04
TXN-011892,INV-01893,121599,Kerala,Tier 1,63,25L+,Lumpsum,469755,2023-07-05
TXN-011893,INV-01894,121722,Punjab,Tier 2,45,12-25L,SIP,6356,2023-07-06
TXN-011894,INV-01895,121845,Haryana,Tier 3,33,5-12L,SIP,16281,2023-07-07
TXN-011895,INV-01896,121968,Maharashtra,Tier 1,24,5-12L,SIP,35473,2023-07-10
TXN-011896,INV-01897,122091,Karnataka,Tier 2,63,12-25L,SIP,13082,2023-07-11
TXN-011897,INV-01898,122214,Tamil Nadu,Tier 3,30,25L+,Lumpsum,196535,2023-07-12
TXN-011898,INV-01899,122337,Delhi,Tier 1,51,5-12L,SIP,30542,2023-07-13
TXN-011899,INV-01900,122460,Gujarat,Tier 2,46,5-12L,SIP,23627,2023-07-14
TXN-011900,INV-01901,122583,Uttar Pradesh,Tier 3,43,5-12L,SIP,37982,2023-07-17
TXN-011901,INV-01902,122706,West Bengal,Tier 1,32,5-12L,SIP,1487,2023-07-18
TXN-011902,INV-01903,122829,Telangana,Tier 2,44,5-12L,Lumpsum,466528,2023-07-19
TXN-011903,INV-01904,122952,Rajasthan,Tier 3,32,5-12L,SIP,6547,2023-07-20
TXN-011904,INV-01905,123075,Kerala,Tier 1,48,25L+,Redemption,39816,2023-07-21
TXN-011905,INV-01906,123198,Punjab,Tier 2,36,12-25L,Lumpsum,355988,2023-07-24
TXN-011906,INV-01907,123321,Haryana,Tier 3,43,25L+,SIP,12224,2023-07-25
TXN-011907,INV-01908,123444,Maharashtra,Tier 1,58,25L+,SIP,6639,2023-07-26
TXN-011908,INV-01909,123567,Karnataka,Tier 2,32,25L+,SIP,48727,2023-07-27
TXN-011909,INV-01910,123690,Tamil Nadu,Tier 3,45,5-12L,SIP,32977,2023-07-28
TXN-011910,INV-01911,123813,Delhi,Tier 1,39,5-12L,SIP,27176,2023-07-31
TXN-011911,INV-01912,123936,Gujarat,Tier 2,45,5-12L,SIP,47586,2023-08-01
TXN-011912,INV-01913,124059,Uttar Pradesh,Tier 3,30,25L+,Lumpsum,258685,2023-08-02
TXN-011913,INV-01914,124182,West Bengal,Tier 1,62,25L+,SIP,15890,2023-08-03
TXN-011914,INV-01915,124305,Telangana,Tier 2,28,12-25L,Lumpsum,401593,2023-08-04
TXN-011915,INV-01916,124428,Rajasthan,Tier 3,34,25L+,SIP,15653,2023-08-07
TXN-011916,INV-01917,124551,Kerala,Tier 1,38,25L+,SIP,8184,2023-08-08
TXN-011917,INV-01918,124674,Punjab,Tier 2,34,5-12L,Lumpsum,461664,2023-08-09
TXN-011918,INV-01919,124797,Haryana,Tier 3,48,12-25L,SIP,23108,2023-08-10
TXN-011919,INV-01920,124920,Maharashtra,Tier 1,26,5-12L,SIP,19997,2023-08-11
TXN-011920,INV-01921,120123,Karnataka,Tier 2,44,5-12L,SIP,2948,2023-08-14
TXN-011921,INV-01922,120246,Tamil Nadu,Tier 3,22,25L+,SIP,47319,2023-08-15
TXN-011922,INV-01923,120369,Delhi,Tier 1,25,25L+,SIP,13525,2023-08-16
TXN-011923,INV-01924,120492,Gujarat,Tier 2,57,5-12L,Redemption,31239,2023-08-17
TXN-011924,INV-01925,120615,Uttar Pradesh,Tier 3,30,25L+,Lumpsum,262757,2023-08-18
TXN-011925,INV-01926,120738,West Bengal,Tier 1,62,5-12L,SIP,45209,2023-08-21
TXN-011926,INV-01927,120861,Telangana,Tier 2,51,12-25L,SIP,24671,2023-08-22
TXN-011927,INV-01928,120984,Rajasthan,Tier 3,66,25L+,SIP,5994,2023-08-23
TXN-011928,INV-01929,121107,Kerala,Tier 1,43,25L+,SIP,22558,2023-08-24
TXN-011929,INV-01930,121230,Punjab,Tier 2,45,5-12L,SIP,14119,2023-08-25
TXN-011930,INV-01931,121353,Haryana,Tier 3,45,25L+,SIP,48189,2023-08-28
TXN-011931,INV-01932,121476,Maharashtra,Tier 1,22,5-12L,SIP,47486,2023-08-29
TXN-011932,INV-01933,121599,Karnataka,Tier 2,36,12-25L,SIP,14524,2023-08-30
TXN-011933,INV-01934,121722,Tamil Nadu,Tier 3,61,12-25L,SIP,48121,2023-08-31
TXN-011934,INV-01935,121845,Delhi,Tier 1,33,5-12L,SIP,19250,2023-09-01
TXN-011935,INV-01936,121968,Gujarat,Tier 2,53,25L+,Lumpsum,298274,2023-09-04
TXN-011936,INV-01937,122091,Uttar Pradesh,Tier 3,48,5-12L,SIP,24254,2023-09-05
TXN-011937,INV-01938,122214,West Bengal,Tier 1,44,25L+,SIP,44538,2023-09-06
TXN-011938,INV-01939,122337,Telangana,Tier 2,30,25L+,Lumpsum,146034,2023-09-07
TXN-011939,INV-01940,122460,Rajasthan,Tier 3,22,25L+,SIP,34384,2023-09-08
TXN-011940,INV-01941,122583,Kerala,Tier 1,44,5-12L,SIP,49998,2023-09-11
TXN-011941,INV-01942,122706,Punjab,Tier 2,67,25L+,Redemption,9043,2023-09-12
TXN-011942,INV-01943,122829,Haryana,Tier 3,34,12-25L,SIP,25832,2023-09-13
TXN-011943,INV-01944,122952,Maharashtra,Tier 1,37,5-12L,SIP,20773,2023-09-14
TXN-011944,INV-01945,123075,Karnataka,Tier 2,49,12-25L,SIP,41409,2023-09-15
TXN-011945,INV-01946,123198,Tamil Nadu,Tier 3,48,25L+,SIP,16056,2023-09-18
TXN-011946,INV-01947,123321,Delhi,Tier 1,30,25L+,SIP,24294,2023-09-19
TXN-011947,INV-01948,123444,Gujarat,Tier 2,36,5-12L,Lumpsum,38856,2023-09-20
TXN-011948,INV-01949,123567,Uttar Pradesh,Tier 3,42,25L+,SIP,1185,2023-09-21
TXN-011949,INV-01950,123690,West Bengal,Tier 1,57,25L+,Lumpsum,44682,2023-09-22
TXN-011950,INV-01951,123813,Telangana,Tier 2,39,12-25L,SIP,6182,2023-09-25
TXN-011951,INV-01952,123936,Rajasthan,Tier 3,37,25L+,Lumpsum,459541,2023-09-26
TXN-011952,INV-01953,124059,Kerala,Tier 1,55,5-12L,Lumpsum,373596,2023-09-27
TXN-011953,INV-01954,124182,Punjab,Tier 2,51,5-12L,SIP,31776,2023-09-28
TXN-011954,INV-01955,124305,Haryana,Tier 3,40,5-12L,SIP,7831,2023-09-29
TXN-011955,INV-01956,124428,Maharashtra,Tier 1,53,25L+,Redemption,5981,2023-10-02
TXN-011956,INV-01957,124551,Karnataka,Tier 2,60,25L+,SIP,39586,2023-10-03
TXN-011957,INV-01958,124674,Tamil Nadu,Tier 3,27,25L+,Lumpsum,253691,2023-10-04
TXN-011958,INV-01959,124797,Delhi,Tier 1,48,25L+,SIP,7845,2023-10-05
TXN-011959,INV-01960,124920,Gujarat,Tier 2,67,25L+,SIP,18277,2023-10-06
TXN-011960,INV-01961,120123,Uttar Pradesh,Tier 3,41,12-25L,Lumpsum,366700,2023-10-09
TXN-011961,INV-01962,120246,West Bengal,Tier 1,49,25L+,SIP,49950,2023-10-10
TXN-011962,INV-01963,120369,Telangana,Tier 2,61,5-12L,Lumpsum,158544,2023-10-11
TXN-011963,INV-01964,120492,Rajasthan,Tier 3,51,25L+,SIP,27097,2023-10-12
TXN-011964,INV-01965,120615,Kerala,Tier 1,30,5-12L,Redemption,14991,2023-10-13
TXN-011965,INV-01966,120738,Punjab,Tier 2,47,5-12L,SIP,8776,2023-10-16
TXN-011966,INV-01967,120861,Haryana,Tier 3,66,12-25L,SIP,9483,2023-10-17
TXN-011967,INV-01968,120984,Maharashtra,Tier 1,60,25L+,SIP,9974,2023-10-18
TXN-011968,INV-01969,121107,Karnataka,Tier 2,25,5-12L,SIP,22070,2023-10-19
TXN-011969,INV-01970,121230,Tamil Nadu,Tier 3,53,12-25L,Lumpsum,208791,2023-10-20
TXN-011970,INV-01971,121353,Delhi,Tier 1,24,5-12L,SIP,12097,2023-10-23
TXN-011971,INV-01972,121476,Gujarat,Tier 2,33,12-25L,Lumpsum,315517,2023-10-24
TXN-011972,INV-01973,121599,Uttar Pradesh,Tier 3,65,5-12L,Lumpsum,472363,2023-10-25
TXN-011973,INV-01974,121722,West Bengal,Tier 1,61,12-25L,Lumpsum,415264,2023-10-26
TXN-011974,INV-01975,121845,Telangana,Tier 2,61,25L+,SIP,36633,2023-10-27
TXN-011975,INV-01976,121968,Rajasthan,Tier 3,39,5-12L,Lumpsum,252965,2023-10-30
TXN-011976,INV-01977,122091,Kerala,Tier 1,42,12-25L,Lumpsum,99763,2023-10-31
TXN-011977,INV-01978,122214,Punjab,Tier 2,44,12-25L,SIP,23222,2023-11-01
TXN-011978,INV-01979,122337,Haryana,Tier 3,32,5-12L,Redemption,35831,2023-11-02
TXN-011979,INV-01980,122460,Maharashtra,Tier 1,32,5-12L,Lumpsum,235932,2023-11-03
TXN-011980,INV-01981,122583,Karnataka,Tier 2,58,12-25L,Lumpsum,315976,2023-11-06
TXN-011981,INV-01982,122706,Tamil Nadu,Tier 3,25,5-12L,SIP,8283,2023-11-07
TXN-011982,INV-01983,122829,Delhi,Tier 1,57,25L+,Lumpsum,110283,2023-11-08
TXN-011983,INV-01984,122952,Gujarat,Tier 2,35,25L+,SIP,45162,2023-11-09
TXN-011984,INV-01985,123075,Uttar Pradesh,Tier 3,57,25L+,SIP,23750,2023-11-10
TXN-011985,INV-01986,123198,West Bengal,Tier 1,61,5-12L,Lumpsum,457640,2023-11-13
TXN-011986,INV-01987,123321,Telangana,Tier 2,46,5-12L,Lumpsum,422386,2023-11-14
TXN-011987,INV-01988,123444,Rajasthan,Tier 3,33,12-25L,SIP,11722,2023-11-15
TXN-011988,INV-01989,123567,Kerala,Tier 1,55,25L+,SIP,46003,2023-11-16
TXN-011989,INV-01990,123690,Punjab,Tier 2,62,12-25L,SIP,32811,2023-11-17
TXN-011990,INV-01991,123813,Haryana,Tier 3,24,12-25L,SIP,1070,2023-11-20
TXN-011991,INV-01992,123936,Maharashtra,Tier 1,50,5-12L,SIP,5300,2023-11-21
TXN-011992,INV-01993,124059,Karnataka,Tier 2,23,5-12L,SIP,2877,2023-11-22
TXN-011993,INV-01994,124182,Tamil Nadu,Tier 3,42,12-25L,SIP,9594,2023-11-23
TXN-011994,INV-01995,124305,Delhi,Tier 1,40,12-25L,SIP,49915,2023-11-24
TXN-011995,INV-01996,124428,Gujarat,Tier 2,23,5-12L,SIP,32305,2023-11-27
TXN-011996,INV-01997,124551,Uttar Pradesh,Tier 3,63,5-12L,SIP,40974,2023-11-28
TXN-011997,INV-01998,124674,West Bengal,Tier 1,37,5-12L,SIP,32849,2023-11-29
TXN-011998,INV-01999,124797,Telangana,Tier 2,45,25L+,SIP,13790,2023-11-30
TXN-011999,INV-02000,124920,Rajasthan,Tier 3,59,25L+,SIP,22064,2023-12-01
TXN-012000,INV-02001,120123,Kerala,Tier 1,65,25L+,SIP,25124,2023-12-04
TXN-012001,INV-02002,120246,Punjab,Tier 2,52,12-25L,SIP,38621,2023-12-05
TXN-012002,INV-02003,120369,Haryana,Tier 3,43,5-12L,SIP,14250,2023-12-06
TXN-012003,INV-02004,120492,Maharashtra,Tier 1,67,25L+,Lumpsum,421261,2023-12-07
TXN-012004,INV-02005,120615,Karnataka,Tier 2,26,25L+,SIP,35610,2023-12-08
TXN-012005,INV-02006,120738,Tamil Nadu,Tier 3,61,5-12L,SIP,10565,2023-12-11
TXN-012006,INV-02007,120861,Delhi,Tier 1,34,12-25L,Redemption,47163,2023-12-12
TXN-012007,INV-02008,120984,Gujarat,Tier 2,47,5-12L,SIP,34662,2023-12-13
TXN-012008,INV-02009,121107,Uttar Pradesh,Tier 3,45,25L+,SIP,7851,2023-12-14
TXN-012009,INV-02010,121230,West Bengal,Tier 1,48,25L+,SIP,36828,2023-12-15
TXN-012010,INV-02011,121353,Telangana,Tier 2,47,25L+,SIP,40930,2023-12-18
TXN-012011,INV-02012,121476,Rajasthan,Tier 3,35,5-12L,SIP,9468,2023-12-19
TXN-012012,INV-02013,121599,Kerala,Tier 1,33,25L+,Lumpsum,164499,2023-12-20
TXN-012013,INV-02014,121722,Punjab,Tier 2,46,25L+,SIP,42390,2023-12-21
TXN-012014,INV-02015,121845,Haryana,Tier 3,56,5-12L,Lumpsum,375406,2023-12-22
TXN-012015,INV-02016,121968,Maharashtra,Tier 1,40,12-25L,SIP,9211,2023-12-25
TXN-012016,INV-02017,122091,Karnataka,Tier 2,55,5-12L,SIP,2371,2023-12-26
TXN-012017,INV-02018,122214,Tamil Nadu,Tier 3,55,12-25L,SIP,20507,2023-12-27
TXN-012018,INV-02019,122337,Delhi,Tier 1,59,25L+,Lumpsum,427751,2023-12-28
TXN-012019,INV-02020,122460,Gujarat,Tier 2,55,5-12L,SIP,20807,2023-12-29
TXN-012020,INV-02021,122583,Uttar Pradesh,Tier 3,24,12-25L,SIP,32474,2024-01-01
TXN-012021,INV-02022,122706,West Bengal,Tier 1,38,25L+,SIP,8973,2024-01-02
TXN-012022,INV-02023,122829,Telangana,Tier 2,35,5-12L,Lumpsum,261569,2024-01-03
TXN-012023,INV-02024,122952,Rajasthan,Tier 3,32,12-25L,Lumpsum,57863,2024-01-04
TXN-012024,INV-02025,123075,Kerala,Tier 1,24,5-12L,SIP,4664,2024-01-05
TXN-012025,INV-02026,123198,Punjab,Tier 2,54,5-12L,SIP,25938,2024-01-08
TXN-012026,INV-02027,123321,Haryana,Tier 3,62,5-12L,SIP,37360,2024-01-09
TXN-012027,INV-02028,123444,Maharashtra,Tier 1,33,5-12L,SIP,30514,2024-01-10
TXN-012028,INV-02029,123567,Karnataka,Tier 2,67,12-25L,SIP,23415,2024-01-11
TXN-012029,INV-02030,123690,Tamil Nadu,Tier 3,45,12-25L,SIP,29551,2024-01-12
TXN-012030,INV-02031,123813,Delhi,Tier 1,57,25L+,SIP,24490,2024-01-15
TXN-012031,INV-02032,123936,Gujarat,Tier 2,61,25L+,Redemption,46541,2024-01-16
TXN-012032,INV-02033,124059,Uttar Pradesh,Tier 3,24,12-25L,Redemption,20988,2024-01-17
TXN-012033,INV-02034,124182,West Bengal,Tier 1,35,12-25L,SIP,9929,2024-01-18
TXN-012034,INV-02035,124305,Telangana,Tier 2,36,12-25L,SIP,48141,2024-01-19
TXN-012035,INV-02036,124428,Rajasthan,Tier 3,57,12-25L,SIP,8774,2024-01-22
TXN-012036,INV-02037,124551,Kerala,Tier 1,38,25L+,SIP,1805,2024-01-23
TXN-012037,INV-02038,124674,Punjab,Tier 2,57,5-12L,SIP,27918,2024-01-24
TXN-012038,INV-02039,124797,Haryana,Tier 3,40,5-12L,Lumpsum,145267,2024-01-25
TXN-012039,INV-02040,124920,Maharashtra,Tier 1,28,5-12L,SIP,10891,2024-01-26
TXN-012040,INV-02041,120123,Karnataka,Tier 2,58,5-12L,SIP,11065,2024-01-29
TXN-012041,INV-02042,120246,Tamil Nadu,Tier 3,43,12-25L,Redemption,31966,2024-01-30
TXN-012042,INV-02043,120369,Delhi,Tier 1,45,5-12L,SIP,44948,2024-01-31
TXN-012043,INV-02044,120492,Gujarat,Tier 2,28,25L+,SIP,31642,2024-02-01
TXN-012044,INV-02045,120615,Uttar Pradesh,Tier 3,50,25L+,Redemption,36590,2024-02-02
TXN-012045,INV-02046,120738,West Bengal,Tier 1,45,12-25L,Lumpsum,408357,2024-02-05
TXN-012046,INV-02047,120861,Telangana,Tier 2,59,5-12L,SIP,47581,2024-02-06
TXN-012047,INV-02048,120984,Rajasthan,Tier 3,27,12-25L,SIP,9168,2024-02-07
TXN-012048,INV-02049,121107,Kerala,Tier 1,35,12-25L,Redemption,37557,2024-02-08
TXN-012049,INV-02050,121230,Punjab,Tier 2,47,25L+,SIP,37447,2024-02-09
TXN-012050,INV-02051,121353,Haryana,Tier 3,62,5-12L,SIP,48693,2024-02-12
TXN-012051,INV-02052,121476,Maharashtra,Tier 1,53,25L+,SIP,14217,2024-02-13
TXN-012052,INV-02053,121599,Karnataka,Tier 2,60,25L+,Lumpsum,453211,2024-02-14
TXN-012053,INV-02054,121722,Tamil Nadu,Tier 3,47,25L+,SIP,21309,2024-02-15
TXN-012054,INV-02055,121845,Delhi,Tier 1,66,12-25L,SIP,42475,2024-02-16
TXN-012055,INV-02056,121968,Gujarat,Tier 2,47,12-25L,SIP,24220,2024-02-19
TXN-012056,INV-02057,122091,Uttar Pradesh,Tier 3,50,5-12L,SIP,49507,2024-02-20
TXN-012057,INV-02058,122214,West Bengal,Tier 1,26,12-25L,SIP,25756,2024-02-21
TXN-012058,INV-02059,122337,Telangana,Tier 2,51,12-25L,Lumpsum,46968,2024-02-22
TXN-012059,INV-02060,122460,Rajasthan,Tier 3,57,12-25L,SIP,41188,2024-02-23
TXN-012060,INV-02061,122583,Kerala,Tier 1,59,5-12L,SIP,28980,2024-02-26
TXN-012061,INV-02062,122706,Punjab,Tier 2,37,12-25L,Lumpsum,105766,2024-02-27
TXN-012062,INV-02063,122829,Haryana,Tier 3,38,25L+,SIP,3798,2024-02-28
TXN-012063,INV-02064,122952,Maharashtra,Tier 1,53,25L+,SIP,36212,2024-02-29
TXN-012064,INV-02065,123075,Karnataka,Tier 2,58,12-25L,SIP,46675,2024-03-01
TXN-012065,INV-02066,123198,Tamil Nadu,Tier 3,34,12-25L,SIP,1348,2024-03-04
TXN-012066,INV-02067,123321,Delhi,Tier 1,32,12-25L,Redemption,29408,2024-03-05
TXN-012067,INV-02068,123444,Gujarat,Tier 2,64,25L+,SIP,10219,2024-03-06
TXN-012068,INV-02069,123567,Uttar Pradesh,Tier 3,42,12-25L,Redemption,38387,2024-03-07
TXN-012069,INV-02070,123690,West Bengal,Tier 1,28,12-25L,SIP,24064,2024-03-08
TXN-012070,INV-02071,123813,Telangana,Tier 2,57,12-25L,SIP,13693,2024-03-11
TXN-012071,INV-02072,123936,Rajasthan,Tier 3,57,12-25L,SIP,25090,2024-03-12
